,KE0 0 battery,KE0 1 battery,KE0 2 battery,KE0 3 battery,KE0 4 battery,KE0 5 battery,KE0 6 battery,KE0 7 battery,KE0 8 battery,KE1 0 battery
1323,62887438.76516618,62914386.88033964,62913635.143358536,62894981.139023885,62940372.43635386,62920064.60868724,62923650.593964614,62909555.411470555,62887428.93820089,63074959.085998535
1324,62887438.76516618,62914386.88033963,62913635.143358536,62894981.139023885,62940372.43635386,62920064.608687244,62923650.593964614,62909555.41147056,62887428.93820089,63075091.95995094
1325,62887438.76516616,62914386.88033962,62913635.14335853,62894981.13902388,62940372.43635385,62920064.60868723,62923650.59396461,62909555.41147054,62887428.93820088,63074903.73928454
1326,62887438.76516616,62914386.880339615,62913635.143358536,62894981.13902386,62940372.43635385,62920064.60868724,62923650.59396461,62909555.41147054,62887428.93820089,63074710.90890908
1327,62887438.76516616,62914386.880339615,62913635.14335854,62894981.13902387,62940372.436353855,62920064.60868724,62923650.593964614,62909555.411470555,62887428.9382009,63074561.94778267
1328,62887438.76516616,62914386.880339615,62913635.143358536,62894981.13902387,62940372.43635385,62920064.60868722,62923650.59396462,62909555.41147055,62887428.9382009,63074414.34716448
1329,62887438.76516617,62914386.88033961,62913635.143358536,62894981.13902387,62940372.436353855,62920064.60868723,62923650.59396461,62909555.411470555,62887428.9382009,63074264.272166274
1330,62887438.765166156,62914386.88033961,62913635.14335855,62894981.13902387,62940372.43635384,62920064.60868722,62923650.59396461,62909555.411470555,62887428.93820089,63074371.170114145
1331,62887438.765166156,62914386.880339615,62913635.14335854,62894981.13902388,62940372.43635384,62920064.60868723,62923650.593964614,62909555.41147057,62887428.9382009,63074646.1465957
1332,62887438.76516616,62914386.88033963,62913635.14335855,62894981.139023885,62940372.436353855,62920064.60868724,62923650.59396463,62909555.41147058,62887428.9382009,63074784.470825575
1333,62887438.76516616,62914386.88033962,62913635.14335854,62894981.13902388,62940372.43635384,62920064.608687215,62923650.59396463,62909555.41147057,62887428.9382009,63074594.6228914
1334,62887438.76516616,62914386.88033963,62913635.143358536,62894981.139023885,62940372.43635384,62920064.60868722,62923650.59396463,62909555.41147057,62887428.9382009,63074403.35654907
1335,62887438.76516617,62914386.88033963,62913635.14335854,62894981.13902388,62940372.43635385,62920064.60868722,62923650.59396464,62909555.41147058,62887428.938200906,63074248.59666979
1336,62887438.76516617,62914386.88033964,62913635.14335854,62894981.13902389,62940372.43635385,62920064.60868724,62923650.593964644,62909555.41147058,62887428.93820091,63074094.93090102
1337,62887438.76516617,62914386.880339645,62913635.14335854,62894981.139023885,62940372.436353855,62920064.60868724,62923650.593964644,62909555.41147057,62887428.93820091,63073938.693351485
1338,62887438.76516616,62914386.880339645,62913635.14335854,62894981.139023885,62940372.43635385,62920064.60868724,62923650.59396465,62909555.41147058,62887428.938200906,63074074.0773831
1339,62887438.76516618,62914386.88033965,62913635.143358536,62894981.13902389,62940372.43635385,62920064.608687244,62923650.59396465,62909555.41147058,62887428.93820091,63074286.33338736
1340,62887438.76516616,62914386.88033965,62913635.14335854,62894981.139023885,62940372.436353855,62920064.60868724,62923650.59396466,62909555.41147058,62887428.93820091,63074341.796567984
1341,62887438.765166156,62914386.880339645,62913635.14335854,62894981.13902388,62940372.43635385,62920064.60868724,62923650.59396465,62909555.41147058,62887428.93820091,63074149.82783057
1342,62887438.76516616,62914386.88033964,62913635.14335855,62894981.13902388,62940372.436353855,62920064.60868723,62923650.59396465,62909555.41147058,62887428.93820091,63073957.47731458
1343,62887438.76516616,62914386.880339645,62913635.14335856,62894981.139023885,62940372.436353855,62920064.608687244,62923650.593964644,62909555.411470585,62887428.93820093,63073802.5062623
1344,62887438.765166156,62914386.880339645,62913635.14335856,62894981.139023885,62940372.436353855,62920064.60868724,62923650.593964644,62909555.411470585,62887428.93820092,63073648.799449384
1345,62887438.765166156,62914386.88033963,62913635.14335856,62894981.139023885,62940372.43635386,62920064.60868723,62923650.593964644,62909555.411470585,62887428.93820093,63073497.47868397
1346,62887438.76516615,62914386.88033963,62913635.14335856,62894981.13902389,62940372.43635386,62920064.60868724,62923650.593964644,62909555.41147058,62887428.93820093,63073708.02249085
1347,62887438.765166156,62914386.88033964,62913635.143358566,62894981.13902389,62940372.43635386,62920064.60868724,62923650.59396465,62909555.41147058,62887428.93820093,63074008.271695115
1348,62887438.765166156,62914386.88033964,62913635.14335857,62894981.1390239,62940372.43635387,62920064.60868724,62923650.59396465,62909555.41147058,62887428.93820092,63074049.35216492
1349,62887438.765166156,62914386.880339645,62913635.14335857,62894981.1390239,62940372.43635387,62920064.60868724,62923650.59396466,62909555.411470585,62887428.93820092,63073851.00697224
1350,62887438.765166156,62914386.880339645,62913635.14335857,62894981.1390239,62940372.43635386,62920064.60868724,62923650.59396466,62909555.411470585,62887428.93820092,63073658.570103146
1351,62887438.76516615,62914386.88033965,62913635.14335858,62894981.1390239,62940372.43635386,62920064.60868724,62923650.59396466,62909555.411470585,62887428.93820092,63073503.643561944
1352,62887438.76516615,62914386.88033965,62913635.14335858,62894981.1390239,62940372.436353855,62920064.60868722,62923650.593964666,62909555.41147059,62887428.93820092,63073349.87839709
1353,62887438.76516615,62914386.88033966,62913635.14335857,62894981.13902391,62940372.436353855,62920064.60868722,62923650.593964666,62909555.41147059,62887428.93820093,63073210.1057282
1354,62887438.76516615,62914386.88033966,62913635.14335858,62894981.13902391,62940372.436353855,62920064.60868723,62923650.593964666,62909555.41147059,62887428.93820093,63073519.64431894
1355,62887438.765166156,62914386.88033967,62913635.14335859,62894981.13902392,62940372.436353855,62920064.60868723,62923650.59396468,62909555.4114706,62887428.93820093,63073829.18290968
1356,62887438.765166156,62914386.88033967,62913635.14335859,62894981.139023915,62940372.43635386,62920064.60868723,62923650.59396467,62909555.41147061,62887428.938200936,63073884.38121259
1357,62887438.765166156,62914386.88033967,62913635.14335859,62894981.1390239,62940372.43635385,62920064.60868723,62923650.59396466,62909555.41147061,62887428.93820092,63073689.49929478
1358,62887438.765166156,62914386.88033967,62913635.14335859,62894981.1390239,62940372.43635385,62920064.60868724,62923650.59396465,62909555.41147061,62887428.93820092,63073497.87082042
1359,62887438.76516614,62914386.880339675,62913635.143358596,62894981.1390239,62940372.43635385,62920064.60868724,62923650.59396466,62909555.411470614,62887428.93820092,63073342.94663184
1360,62887438.76516614,62914386.880339675,62913635.14335859,62894981.139023885,62940372.43635384,62920064.60868724,62923650.59396465,62909555.411470614,62887428.93820092,63073189.10336411
1361,62887438.76516613,62914386.880339675,62913635.143358596,62894981.139023885,62940372.43635385,62920064.608687244,62923650.59396466,62909555.411470614,62887428.93820093,63073032.95726118
1362,62887438.76516613,62914386.880339675,62913635.1433586,62894981.13902389,62940372.43635385,62920064.608687244,62923650.59396466,62909555.41147061,62887428.93820092,63073175.66025786
1363,62887438.76516614,62914386.880339675,62913635.14335861,62894981.1390239,62940372.43635385,62920064.60868726,62923650.593964666,62909555.411470614,62887428.938200936,63073351.11231594
1364,62887438.76516614,62914386.88033968,62913635.14335862,62894981.1390239,62940372.436353855,62920064.60868726,62923650.59396466,62909555.41147062,62887428.93820093,63073357.60113559
1365,62887438.76516614,62914386.88033968,62913635.14335861,62894981.1390239,62940372.43635386,62920064.60868725,62923650.59396465,62909555.41147062,62887428.93820092,63073159.86006453
1366,62887438.76516614,62914386.88033968,62913635.14335861,62894981.1390239,62940372.436353855,62920064.60868725,62923650.59396466,62909555.41147062,62887428.93820093,63072967.929709494
1367,62887438.76516614,62914386.88033968,62913635.14335861,62894981.13902391,62940372.436353855,62920064.60868726,62923650.59396465,62909555.41147063,62887428.93820093,63072813.019290246
1368,62887438.76516615,62914386.88033969,62913635.14335861,62894981.13902391,62940372.43635386,62920064.60868725,62923650.59396466,62909555.41147063,62887428.938200936,63072659.30125801
1369,62887438.76516615,62914386.88033969,62913635.14335861,62894981.13902391,62940372.43635386,62920064.60868725,62923650.59396466,62909555.41147062,62887428.938200936,63072496.16965798
1370,62887438.765166156,62914386.88033969,62913635.14335861,62894981.13902391,62940372.43635386,62920064.60868725,62923650.59396465,62909555.41147063,62887428.938200936,63072610.03285496
1371,62887438.76516616,62914386.8803397,62913635.14335862,62894981.139023915,62940372.43635388,62920064.60868726,62923650.59396466,62909555.41147064,62887428.93820095,63072843.728640325
1372,62887438.765166156,62914386.880339704,62913635.14335862,62894981.139023915,62940372.43635387,62920064.60868727,62923650.59396465,62909555.41147062,62887428.93820095,63072927.37814093
1373,62887438.76516616,62914386.880339704,62913635.14335862,62894981.139023915,62940372.43635386,62920064.60868726,62923650.59396466,62909555.41147062,62887428.93820095,63072742.03681072
1374,62887438.765166156,62914386.880339704,62913635.14335862,62894981.13902392,62940372.43635386,62920064.60868725,62923650.59396466,62909555.411470614,62887428.93820096,63072549.96979169
1375,62887438.765166156,62914386.88033971,62913635.14335862,62894981.13902392,62940372.43635387,62920064.60868726,62923650.59396466,62909555.411470614,62887428.93820096,63072401.71137134
1376,62887438.765166156,62914386.88033972,62913635.14335861,62894981.13902393,62940372.43635388,62920064.60868725,62923650.593964666,62909555.41147062,62887428.93820096,63072254.238882124
1377,62887438.76516615,62914386.88033972,62913635.143358625,62894981.13902393,62940372.43635388,62920064.60868725,62923650.593964666,62909555.41147061,62887428.93820096,63072124.65550062
1378,62887438.765166156,62914386.88033973,62913635.14335863,62894981.13902394,62940372.436353885,62920064.60868726,62923650.59396468,62909555.411470614,62887428.93820096,63072434.19409136
1379,62887438.76516616,62914386.88033974,62913635.14335864,62894981.139023945,62940372.436353885,62920064.60868725,62923650.59396468,62909555.41147062,62887428.938200966,63072743.7326821
1380,62887438.765166156,62914386.88033974,62913635.14335864,62894981.139023945,62940372.43635389,62920064.60868727,62923650.59396469,62909555.41147063,62887428.93820097,63072841.796169
1381,62887438.765166156,62914386.88033974,62913635.14335863,62894981.13902393,62940372.43635389,62920064.60868726,62923650.59396469,62909555.41147062,62887428.938200966,63072659.31285927
1382,62887438.76516615,62914386.88033974,62913635.14335865,62894981.13902393,62940372.436353885,62920064.60868725,62923650.59396468,62909555.41147062,62887428.938200966,63072468.92025747
1383,62887438.76516616,62914386.88033974,62913635.14335865,62894981.13902394,62940372.43635389,62920064.60868726,62923650.593964696,62909555.41147064,62887428.93820098,63072320.76645239
1384,62887438.76516616,62914386.88033974,62913635.143358655,62894981.13902394,62940372.43635389,62920064.60868726,62923650.593964696,62909555.41147063,62887428.93820098,63072173.5591407
1385,62887438.76516617,62914386.88033975,62913635.143358655,62894981.139023945,62940372.43635389,62920064.60868726,62923650.5939647,62909555.41147062,62887428.93820098,63072034.7110023
1386,62887438.76516618,62914386.88033975,62913635.14335866,62894981.13902395,62940372.4363539,62920064.60868727,62923650.59396471,62909555.41147062,62887428.93820099,63072269.368242174
1387,62887438.765166186,62914386.88033976,62913635.14335867,62894981.13902396,62940372.4363539,62920064.60868728,62923650.59396471,62909555.41147063,62887428.938201,63072578.90683291
1388,62887438.765166186,62914386.88033976,62913635.143358685,62894981.13902397,62940372.43635391,62920064.60868729,62923650.59396472,62909555.41147063,62887428.938201,63072732.143867314
1389,62887438.76516619,62914386.88033975,62913635.14335868,62894981.13902396,62940372.4363539,62920064.60868729,62923650.59396471,62909555.41147063,62887428.938201,63072551.83935331
1390,62887438.76516619,62914386.88033975,62913635.14335868,62894981.13902396,62940372.43635389,62920064.60868728,62923650.59396471,62909555.41147063,62887428.938200995,63072361.259051725
1391,62887438.76516619,62914386.88033974,62913635.14335866,62894981.13902397,62940372.4363539,62920064.60868728,62923650.5939647,62909555.41147064,62887428.938200995,63072206.219031386
1392,62887438.7651662,62914386.88033974,62913635.14335866,62894981.13902397,62940372.4363539,62920064.608687274,62923650.59396471,62909555.41147064,62887428.938201,63072052.250383966
1393,62887438.7651662,62914386.88033974,62913635.14335867,62894981.13902397,62940372.4363539,62920064.608687274,62923650.59396471,62909555.41147064,62887428.938201,63071903.95202709
1394,62887438.7651662,62914386.880339734,62913635.14335867,62894981.13902395,62940372.4363539,62920064.608687274,62923650.59396471,62909555.411470644,62887428.938201,63072168.33257844
1395,62887438.76516621,62914386.880339734,62913635.14335867,62894981.13902395,62940372.43635391,62920064.608687274,62923650.59396472,62909555.41147065,62887428.938201,63072477.87116918
1396,62887438.7651662,62914386.88033974,62913635.14335867,62894981.13902396,62940372.43635391,62920064.60868728,62923650.593964726,62909555.41147065,62887428.93820101,63072580.45397065
1397,62887438.765166186,62914386.88033973,62913635.14335868,62894981.13902394,62940372.4363539,62920064.60868728,62923650.59396472,62909555.41147065,62887428.938201,63072395.86578058
1398,62887438.76516619,62914386.88033973,62913635.14335867,62894981.13902394,62940372.43635391,62920064.60868728,62923650.59396472,62909555.411470644,62887428.93820101,63072203.883948125
1399,62887438.76516619,62914386.880339734,62913635.14335866,62894981.13902394,62940372.43635391,62920064.60868728,62923650.59396472,62909555.41147064,62887428.93820102,63072048.993140906
1400,62887438.76516619,62914386.880339734,62913635.14335866,62894981.13902393,62940372.43635391,62920064.60868728,62923650.59396472,62909555.41147064,62887428.93820102,63071895.13743172
1401,62887438.76516619,62914386.880339734,62913635.14335866,62894981.13902392,62940372.4363539,62920064.60868729,62923650.593964726,62909555.41147064,62887428.93820102,63071750.06011169
1402,62887438.7651662,62914386.88033974,62913635.143358655,62894981.13902393,62940372.4363539,62920064.60868729,62923650.593964726,62909555.41147064,62887428.93820101,63072007.49569551
1403,62887438.7651662,62914386.88033974,62913635.143358655,62894981.13902394,62940372.43635391,62920064.6086873,62923650.59396473,62909555.411470644,62887428.93820101,63072274.90918238
1404,62887438.76516619,62914386.88033975,62913635.143358655,62894981.13902393,62940372.43635391,62920064.608687304,62923650.59396473,62909555.41147065,62887428.93820102,63072372.717845954
1405,62887438.7651662,62914386.88033974,62913635.143358655,62894981.13902392,62940372.4363539,62920064.6086873,62923650.593964726,62909555.411470644,62887428.93820101,63072180.54305956
1406,62887438.76516619,62914386.88033974,62913635.143358655,62894981.13902392,62940372.43635391,62920064.6086873,62923650.593964726,62909555.41147065,62887428.93820101,63071988.28741067
1407,62887438.7651662,62914386.88033974,62913635.143358655,62894981.13902392,62940372.43635391,62920064.60868729,62923650.59396473,62909555.411470644,62887428.93820102,63071833.38340872
1408,62887438.7651662,62914386.88033975,62913635.143358655,62894981.13902392,62940372.436353914,62920064.6086873,62923650.59396473,62909555.41147064,62887428.93820102,63071679.593221776
1409,62887438.7651662,62914386.88033975,62913635.14335866,62894981.13902392,62940372.436353914,62920064.6086873,62923650.59396473,62909555.41147064,62887428.938201025,63071539.9331606
1410,62887438.7651662,62914386.88033976,62913635.14335866,62894981.13902392,62940372.436353914,62920064.6086873,62923650.59396473,62909555.41147064,62887428.938201025,63071790.79305145
1411,62887438.76516621,62914386.880339764,62913635.14335867,62894981.13902393,62940372.43635393,62920064.608687304,62923650.59396475,62909555.411470644,62887428.938201025,63072100.33164219
1412,62887438.76516621,62914386.88033976,62913635.14335868,62894981.13902393,62940372.43635393,62920064.608687304,62923650.59396475,62909555.411470644,62887428.93820103,63072196.79337518
1413,62887438.76516621,62914386.88033976,62913635.14335867,62894981.13902394,62940372.43635393,62920064.6086873,62923650.593964756,62909555.41147065,62887428.93820103,63072007.2968444
1414,62887438.7651662,62914386.88033976,62913635.143358685,62894981.13902393,62940372.43635394,62920064.6086873,62923650.593964756,62909555.41147065,62887428.938201025,63071815.3074172
1415,62887438.7651662,62914386.88033975,62913635.143358685,62894981.13902393,62940372.43635394,62920064.6086873,62923650.593964756,62909555.41147065,62887428.93820103,63071660.64184781
1416,62887438.7651662,62914386.88033975,62913635.14335868,62894981.13902393,62940372.43635393,62920064.6086873,62923650.593964756,62909555.41147066,62887428.93820104,63071506.807691544
1417,62887438.7651662,62914386.88033975,62913635.14335868,62894981.13902394,62940372.43635393,62920064.60868729,62923650.59396476,62909555.41147066,62887428.93820103,63071372.32047808
1418,62887438.76516621,62914386.88033974,62913635.14335868,62894981.13902394,62940372.43635394,62920064.60868728,62923650.59396476,62909555.41147067,62887428.93820103,63071681.85906882
1419,62887438.765166216,62914386.88033976,62913635.143358685,62894981.139023945,62940372.43635394,62920064.60868728,62923650.59396478,62909555.41147067,62887428.93820104,63071991.39765956
1420,62887438.765166216,62914386.88033974,62913635.143358685,62894981.139023945,62940372.436353944,62920064.60868728,62923650.59396477,62909555.41147067,62887428.93820104,63072151.49354211
1421,62887438.765166216,62914386.88033974,62913635.143358685,62894981.13902394,62940372.43635394,62920064.60868728,62923650.59396477,62909555.41147067,62887428.93820103,63071985.42488309
1422,62887438.765166216,62914386.88033974,62913635.143358685,62894981.13902394,62940372.436353944,62920064.60868728,62923650.59396477,62909555.41147067,62887428.938201025,63071793.33513347
1423,62887438.765166216,62914386.88033973,62913635.14335869,62894981.139023945,62940372.436353944,62920064.60868728,62923650.593964756,62909555.41147067,62887428.93820103,63071638.419442184
1424,62887438.765166216,62914386.880339734,62913635.14335869,62894981.139023945,62940372.436353944,62920064.60868728,62923650.59396476,62909555.41147066,62887428.93820103,63071484.58372229
1425,62887438.76516622,62914386.880339734,62913635.143358685,62894981.139023945,62940372.43635395,62920064.60868729,62923650.59396476,62909555.41147067,62887428.93820102,63071331.78469733
1426,62887438.76516622,62914386.880339734,62913635.143358685,62894981.139023945,62940372.43635395,62920064.60868729,62923650.59396477,62909555.41147067,62887428.938201025,63071553.0870798
1427,62887438.76516622,62914386.880339734,62913635.143358685,62894981.139023945,62940372.43635395,62920064.6086873,62923650.59396477,62909555.411470674,62887428.938201025,63071837.167627566
1428,62887438.76516622,62914386.880339734,62913635.14335868,62894981.13902394,62940372.43635395,62920064.6086873,62923650.59396476,62909555.411470674,62887428.93820101,63071943.45019336
1429,62887438.76516621,62914386.88033972,62913635.14335866,62894981.13902392,62940372.436353944,62920064.60868729,62923650.593964756,62909555.41147067,62887428.938201,63071761.58037293
1430,62887438.765166216,62914386.88033973,62913635.14335866,62894981.139023915,62940372.436353944,62920064.60868729,62923650.593964756,62909555.41147067,62887428.93820101,63071569.93769549
1431,62887438.76516622,62914386.88033972,62913635.14335866,62894981.139023915,62940372.43635394,62920064.6086873,62923650.593964756,62909555.41147067,62887428.93820101,63071421.71943176
1432,62887438.76516622,62914386.88033972,62913635.14335867,62894981.13902392,62940372.43635393,62920064.6086873,62923650.59396475,62909555.41147067,62887428.93820102,63071274.24694254
1433,62887438.765166216,62914386.88033972,62913635.14335867,62894981.13902393,62940372.43635394,62920064.60868729,62923650.59396474,62909555.41147066,62887428.93820101,63071151.24689109
1434,62887438.76516622,62914386.88033972,62913635.14335868,62894981.13902392,62940372.43635393,62920064.6086873,62923650.59396474,62909555.41147067,62887428.93820102,63071460.78548183
1435,62887438.76516623,62914386.880339734,62913635.14335867,62894981.13902392,62940372.43635393,62920064.6086873,62923650.59396475,62909555.411470674,62887428.938201025,63071770.32407257
1436,62887438.76516624,62914386.880339734,62913635.14335868,62894981.13902393,62940372.43635394,62920064.608687304,62923650.593964756,62909555.411470674,62887428.93820103,63071944.507745974
1437,62887438.76516624,62914386.88033974,62913635.14335868,62894981.13902392,62940372.43635394,62920064.608687304,62923650.593964756,62909555.411470674,62887428.93820102,63071766.48625574
1438,62887438.76516624,62914386.880339734,62913635.14335868,62894981.13902393,62940372.43635394,62920064.60868731,62923650.59396476,62909555.41147067,62887428.938201025,63071576.30207388
1439,62887438.765166245,62914386.88033975,62913635.14335869,62894981.13902393,62940372.436353944,62920064.608687304,62923650.59396476,62909555.411470674,62887428.938201025,63071428.15212771
1440,62887438.76516625,62914386.88033976,62913635.14335869,62894981.13902394,62940372.43635395,62920064.60868732,62923650.59396477,62909555.41147068,62887428.93820103,63071280.79678332
1441,62887438.76516625,62914386.880339764,62913635.143358685,62894981.13902394,62940372.43635395,62920064.60868733,62923650.59396477,62909555.411470674,62887428.93820104,63071155.427528724
1442,62887438.76516626,62914386.880339764,62913635.143358685,62894981.13902394,62940372.43635395,62920064.60868733,62923650.59396478,62909555.41147068,62887428.93820104,63071464.96611946
1443,62887438.76516627,62914386.88033977,62913635.14335869,62894981.139023945,62940372.43635397,62920064.608687334,62923650.593964785,62909555.41147069,62887428.93820105,63071774.504710205
1444,62887438.765166275,62914386.88033977,62913635.1433587,62894981.13902394,62940372.43635395,62920064.60868734,62923650.59396479,62909555.41147069,62887428.938201055,63071899.637835175
1445,62887438.765166275,62914386.88033977,62913635.143358685,62894981.13902393,62940372.436353944,62920064.60868734,62923650.59396478,62909555.41147069,62887428.93820105,63071723.920804106
1446,62887438.765166275,62914386.880339764,62913635.14335869,62894981.13902394,62940372.436353944,62920064.608687334,62923650.59396478,62909555.41147069,62887428.938201055,63071533.58308098
1447,62887438.765166275,62914386.880339764,62913635.14335869,62894981.13902393,62940372.43635394,62920064.60868734,62923650.593964785,62909555.41147069,62887428.938201055,63071378.65090372
1448,62887438.76516628,62914386.88033977,62913635.14335869,62894981.13902393,62940372.43635394,62920064.60868734,62923650.59396477,62909555.4114707,62887428.938201055,63071224.69052754
1449,62887438.76516628,62914386.880339764,62913635.14335869,62894981.13902394,62940372.436353944,62920064.608687334,62923650.59396478,62909555.411470704,62887428.93820106,63071084.116936475
1450,62887438.76516629,62914386.880339764,62913635.1433587,62894981.13902394,62940372.43635394,62920064.60868734,62923650.59396477,62909555.4114707,62887428.93820106,63071391.92810047
1451,62887438.76516628,62914386.880339764,62913635.14335869,62894981.13902393,62940372.43635394,62920064.608687334,62923650.59396476,62909555.41147068,62887428.93820106,63071701.4666912
1452,62887438.76516628,62914386.880339764,62913635.14335869,62894981.13902393,62940372.43635394,62920064.608687334,62923650.59396477,62909555.41147068,62887428.93820106,63071794.57583094
1453,62887438.765166275,62914386.88033975,62913635.143358685,62894981.13902393,62940372.43635393,62920064.60868733,62923650.59396476,62909555.41147067,62887428.938201055,63071614.338730805
1454,62887438.765166275,62914386.88033976,62913635.14335869,62894981.13902393,62940372.43635393,62920064.60868733,62923650.59396476,62909555.41147067,62887428.938201055,63071422.908412136
1455,62887438.765166275,62914386.88033976,62913635.143358685,62894981.13902393,62940372.43635394,62920064.608687334,62923650.59396476,62909555.41147067,62887428.938201055,63071267.88475821
1456,62887438.765166275,62914386.880339764,62913635.14335869,62894981.13902393,62940372.43635394,62920064.60868734,62923650.59396477,62909555.41147067,62887428.93820106,63071113.97987173
1457,62887438.765166275,62914386.880339764,62913635.143358685,62894981.13902392,62940372.43635394,62920064.60868734,62923650.59396477,62909555.41147067,62887428.93820107,63070966.09445332
1458,62887438.76516627,62914386.88033977,62913635.14335868,62894981.13902392,62940372.436353944,62920064.60868734,62923650.59396477,62909555.41147067,62887428.93820106,63071256.77304663
1459,62887438.76516628,62914386.88033978,62913635.14335869,62894981.13902393,62940372.43635395,62920064.60868735,62923650.593964785,62909555.411470674,62887428.93820107,63071566.31163737
1460,62887438.76516628,62914386.88033978,62913635.143358685,62894981.13902393,62940372.43635395,62920064.608687356,62923650.59396478,62909555.41147068,62887428.93820107,63071711.52321589
1461,62887438.765166275,62914386.88033977,62913635.14335867,62894981.139023915,62940372.436353944,62920064.60868734,62923650.59396477,62909555.411470674,62887428.93820106,63071537.65438672
1462,62887438.765166275,62914386.88033977,62913635.14335867,62894981.139023915,62940372.436353944,62920064.60868735,62923650.59396477,62909555.411470674,62887428.93820106,63071345.69152026
1463,62887438.765166275,62914386.88033977,62913635.14335867,62894981.139023915,62940372.436353944,62920064.60868735,62923650.59396478,62909555.41147067,62887428.938201055,63071190.670315556
1464,62887438.76516628,62914386.88033978,62913635.14335868,62894981.139023915,62940372.43635394,62920064.60868735,62923650.59396478,62909555.41147067,62887428.938201055,63071036.60880465
1465,62887438.76516628,62914386.88033978,62913635.14335868,62894981.139023915,62940372.43635394,62920064.60868735,62923650.59396478,62909555.411470674,62887428.938201055,63070895.47951451
1466,62887438.76516628,62914386.88033978,62913635.14335867,62894981.139023915,62940372.43635394,62920064.608687356,62923650.59396477,62909555.41147068,62887428.93820105,63071180.73721387
1467,62887438.76516628,62914386.88033977,62913635.14335867,62894981.13902391,62940372.43635392,62920064.60868734,62923650.59396476,62909555.411470674,62887428.93820105,63071490.27580461
1468,62887438.76516628,62914386.88033978,62913635.143358655,62894981.13902391,62940372.43635393,62920064.60868735,62923650.59396476,62909555.411470674,62887428.938201055,63071600.013325356
1469,62887438.765166275,62914386.88033977,62913635.14335865,62894981.13902389,62940372.43635392,62920064.608687334,62923650.59396475,62909555.41147067,62887428.93820105,63071421.27770157
1470,62887438.765166275,62914386.880339764,62913635.14335864,62894981.13902389,62940372.43635392,62920064.60868733,62923650.59396475,62909555.411470674,62887428.93820105,63071229.7756824
1471,62887438.76516628,62914386.88033976,62913635.14335864,62894981.13902388,62940372.43635392,62920064.60868733,62923650.593964756,62909555.411470674,62887428.93820105,63071074.963410296
1472,62887438.76516628,62914386.880339764,62913635.14335863,62894981.139023885,62940372.43635392,62920064.60868733,62923650.59396474,62909555.411470674,62887428.93820105,63070920.9018994
1473,62887438.76516629,62914386.880339764,62913635.14335863,62894981.139023885,62940372.43635392,62920064.60868732,62923650.59396474,62909555.41147067,62887428.93820104,63070775.25122158
1474,62887438.76516628,62914386.880339764,62913635.143358625,62894981.13902388,62940372.43635392,62920064.60868732,62923650.59396475,62909555.41147066,62887428.93820105,63071057.80626762
1475,62887438.76516629,62914386.880339764,62913635.14335863,62894981.13902387,62940372.43635392,62920064.60868731,62923650.59396474,62909555.41147066,62887428.93820103,63071367.344858356
1476,62887438.76516629,62914386.880339764,62913635.14335863,62894981.13902387,62940372.43635393,62920064.608687304,62923650.59396474,62909555.41147066,62887428.938201025,63071636.35711734
1477,62887438.76516629,62914386.880339764,62913635.14335863,62894981.13902386,62940372.43635392,62920064.6086873,62923650.59396474,62909555.41147066,62887428.938201025,63071481.874051064
1478,62887438.76516629,62914386.88033977,62913635.14335863,62894981.13902386,62940372.43635392,62920064.6086873,62923650.59396475,62909555.41147067,62887428.938201025,63071290.04900617
1479,62887438.76516629,62914386.88033977,62913635.143358625,62894981.13902387,62940372.43635393,62920064.6086873,62923650.59396474,62909555.41147067,62887428.938201025,63071135.112057954
1480,62887438.7651663,62914386.88033977,62913635.143358625,62894981.13902387,62940372.43635392,62920064.6086873,62923650.59396475,62909555.41147067,62887428.93820103,63070981.20607148
1481,62887438.7651663,62914386.88033978,62913635.143358625,62894981.13902388,62940372.43635393,62920064.6086873,62923650.59396475,62909555.41147067,62887428.93820103,63070848.415191315
1482,62887438.7651663,62914386.88033978,62913635.143358625,62894981.13902388,62940372.43635393,62920064.60868728,62923650.59396475,62909555.411470674,62887428.93820103,63071157.95378206
1483,62887438.765166305,62914386.88033978,62913635.143358625,62894981.13902388,62940372.43635394,62920064.60868728,62923650.59396475,62909555.411470674,62887428.93820104,63071467.492372796
1484,62887438.765166305,62914386.88033978,62913635.143358625,62894981.139023885,62940372.43635394,62920064.60868728,62923650.59396474,62909555.411470674,62887428.93820103,63071777.03096354
1485,62887438.7651663,62914386.880339764,62913635.14335861,62894981.13902388,62940372.43635393,62920064.60868726,62923650.59396473,62909555.41147065,62887428.93820102,63071628.56034111
1486,62887438.7651663,62914386.880339764,62913635.14335862,62894981.13902387,62940372.43635393,62920064.60868727,62923650.59396473,62909555.41147066,62887428.938201025,63071437.206596956
1487,62887438.76516631,62914386.88033978,62913635.143358625,62894981.13902386,62940372.43635394,62920064.60868725,62923650.59396474,62909555.41147065,62887428.93820103,63071288.81466552
1488,62887438.76516631,62914386.88033978,62913635.14335863,62894981.13902386,62940372.43635394,62920064.60868725,62923650.59396474,62909555.41147065,62887428.93820104,63071141.24931283
1489,62887438.76516631,62914386.88033978,62913635.14335863,62894981.13902387,62940372.43635392,62920064.60868726,62923650.59396474,62909555.41147066,62887428.93820104,63071013.9648098
