,snapshot,objective,generators,stores
1033,2013-05-10 03:00:00,3.0,3.0,3.0
1034,2013-05-10 06:00:00,3.0,3.0,3.0
1035,2013-05-10 09:00:00,3.0,3.0,3.0
1036,2013-05-10 12:00:00,3.0,3.0,3.0
1037,2013-05-10 15:00:00,3.0,3.0,3.0
1038,2013-05-10 18:00:00,3.0,3.0,3.0
1039,2013-05-10 21:00:00,3.0,3.0,3.0
1040,2013-05-11 00:00:00,3.0,3.0,3.0
1041,2013-05-11 03:00:00,3.0,3.0,3.0
1042,2013-05-11 06:00:00,3.0,3.0,3.0
1043,2013-05-11 09:00:00,3.0,3.0,3.0
1044,2013-05-11 12:00:00,3.0,3.0,3.0
1045,2013-05-11 15:00:00,3.0,3.0,3.0
1046,2013-05-11 18:00:00,3.0,3.0,3.0
1047,2013-05-11 21:00:00,3.0,3.0,3.0
1048,2013-05-12 00:00:00,3.0,3.0,3.0
1049,2013-05-12 03:00:00,3.0,3.0,3.0
1050,2013-05-12 06:00:00,3.0,3.0,3.0
1051,2013-05-12 09:00:00,3.0,3.0,3.0
1052,2013-05-12 12:00:00,3.0,3.0,3.0
1053,2013-05-12 15:00:00,3.0,3.0,3.0
1054,2013-05-12 18:00:00,3.0,3.0,3.0
1055,2013-05-12 21:00:00,3.0,3.0,3.0
1056,2013-05-13 00:00:00,3.0,3.0,3.0
1057,2013-05-13 03:00:00,3.0,3.0,3.0
1058,2013-05-13 06:00:00,3.0,3.0,3.0
1059,2013-05-13 09:00:00,3.0,3.0,3.0
1060,2013-05-13 12:00:00,3.0,3.0,3.0
1061,2013-05-13 15:00:00,3.0,3.0,3.0
1062,2013-05-13 18:00:00,3.0,3.0,3.0
1063,2013-05-13 21:00:00,3.0,3.0,3.0
1064,2013-05-14 00:00:00,3.0,3.0,3.0
1065,2013-05-14 03:00:00,3.0,3.0,3.0
1066,2013-05-14 06:00:00,3.0,3.0,3.0
1067,2013-05-14 09:00:00,3.0,3.0,3.0
1068,2013-05-14 12:00:00,3.0,3.0,3.0
1069,2013-05-14 15:00:00,3.0,3.0,3.0
1070,2013-05-14 18:00:00,3.0,3.0,3.0
1071,2013-05-14 21:00:00,3.0,3.0,3.0
1072,2013-05-15 00:00:00,3.0,3.0,3.0
1073,2013-05-15 03:00:00,3.0,3.0,3.0
1074,2013-05-15 06:00:00,3.0,3.0,3.0
1075,2013-05-15 09:00:00,3.0,3.0,3.0
1076,2013-05-15 12:00:00,3.0,3.0,3.0
1077,2013-05-15 15:00:00,3.0,3.0,3.0
1078,2013-05-15 18:00:00,3.0,3.0,3.0
1079,2013-05-15 21:00:00,3.0,3.0,3.0
1080,2013-05-16 00:00:00,3.0,3.0,3.0
1081,2013-05-16 03:00:00,3.0,3.0,3.0
1082,2013-05-16 06:00:00,3.0,3.0,3.0
1083,2013-05-16 09:00:00,3.0,3.0,3.0
1084,2013-05-16 12:00:00,3.0,3.0,3.0
1085,2013-05-16 15:00:00,3.0,3.0,3.0
1086,2013-05-16 18:00:00,3.0,3.0,3.0
1087,2013-05-16 21:00:00,3.0,3.0,3.0
1088,2013-05-17 00:00:00,3.0,3.0,3.0
1089,2013-05-17 03:00:00,3.0,3.0,3.0
1090,2013-05-17 06:00:00,3.0,3.0,3.0
1091,2013-05-17 09:00:00,3.0,3.0,3.0
1092,2013-05-17 12:00:00,3.0,3.0,3.0
1093,2013-05-17 15:00:00,3.0,3.0,3.0
1094,2013-05-17 18:00:00,3.0,3.0,3.0
1095,2013-05-17 21:00:00,3.0,3.0,3.0
1096,2013-05-18 00:00:00,3.0,3.0,3.0
1097,2013-05-18 03:00:00,3.0,3.0,3.0
1098,2013-05-18 06:00:00,3.0,3.0,3.0
1099,2013-05-18 09:00:00,3.0,3.0,3.0
1100,2013-05-18 12:00:00,3.0,3.0,3.0
1101,2013-05-18 15:00:00,3.0,3.0,3.0
1102,2013-05-18 18:00:00,3.0,3.0,3.0
1103,2013-05-18 21:00:00,3.0,3.0,3.0
1104,2013-05-19 00:00:00,3.0,3.0,3.0
1105,2013-05-19 03:00:00,3.0,3.0,3.0
1106,2013-05-19 06:00:00,3.0,3.0,3.0
1107,2013-05-19 09:00:00,3.0,3.0,3.0
1108,2013-05-19 12:00:00,3.0,3.0,3.0
1109,2013-05-19 15:00:00,3.0,3.0,3.0
1110,2013-05-19 18:00:00,3.0,3.0,3.0
1111,2013-05-19 21:00:00,3.0,3.0,3.0
1112,2013-05-20 00:00:00,3.0,3.0,3.0
1113,2013-05-20 03:00:00,3.0,3.0,3.0
1114,2013-05-20 06:00:00,3.0,3.0,3.0
1115,2013-05-20 09:00:00,3.0,3.0,3.0
1116,2013-05-20 12:00:00,3.0,3.0,3.0
1117,2013-05-20 15:00:00,3.0,3.0,3.0
1118,2013-05-20 18:00:00,3.0,3.0,3.0
1119,2013-05-20 21:00:00,3.0,3.0,3.0
1120,2013-05-21 00:00:00,3.0,3.0,3.0
1121,2013-05-21 03:00:00,3.0,3.0,3.0
1122,2013-05-21 06:00:00,3.0,3.0,3.0
1123,2013-05-21 09:00:00,3.0,3.0,3.0
1124,2013-05-21 12:00:00,3.0,3.0,3.0
1125,2013-05-21 15:00:00,3.0,3.0,3.0
1126,2013-05-21 18:00:00,3.0,3.0,3.0
1127,2013-05-21 21:00:00,3.0,3.0,3.0
1128,2013-05-22 00:00:00,3.0,3.0,3.0
1129,2013-05-22 03:00:00,3.0,3.0,3.0
1130,2013-05-22 06:00:00,3.0,3.0,3.0
1131,2013-05-22 09:00:00,3.0,3.0,3.0
1132,2013-05-22 12:00:00,3.0,3.0,3.0
1133,2013-05-22 15:00:00,3.0,3.0,3.0
1134,2013-05-22 18:00:00,3.0,3.0,3.0
1135,2013-05-22 21:00:00,3.0,3.0,3.0
1136,2013-05-23 00:00:00,3.0,3.0,3.0
1137,2013-05-23 03:00:00,3.0,3.0,3.0
1138,2013-05-23 06:00:00,3.0,3.0,3.0
1139,2013-05-23 09:00:00,3.0,3.0,3.0
1140,2013-05-23 12:00:00,3.0,3.0,3.0
1141,2013-05-23 15:00:00,3.0,3.0,3.0
1142,2013-05-23 18:00:00,3.0,3.0,3.0
1143,2013-05-23 21:00:00,3.0,3.0,3.0
1144,2013-05-24 00:00:00,3.0,3.0,3.0
1145,2013-05-24 03:00:00,3.0,3.0,3.0
1146,2013-05-24 06:00:00,3.0,3.0,3.0
1147,2013-05-24 09:00:00,3.0,3.0,3.0
1148,2013-05-24 12:00:00,3.0,3.0,3.0
1149,2013-05-24 15:00:00,3.0,3.0,3.0
1150,2013-05-24 18:00:00,3.0,3.0,3.0
1151,2013-05-24 21:00:00,3.0,3.0,3.0
1152,2013-05-25 00:00:00,3.0,3.0,3.0
1153,2013-05-25 03:00:00,3.0,3.0,3.0
1154,2013-05-25 06:00:00,3.0,3.0,3.0
1155,2013-05-25 09:00:00,3.0,3.0,3.0
1156,2013-05-25 12:00:00,3.0,3.0,3.0
1157,2013-05-25 15:00:00,3.0,3.0,3.0
1158,2013-05-25 18:00:00,3.0,3.0,3.0
1159,2013-05-25 21:00:00,3.0,3.0,3.0
1160,2013-05-26 00:00:00,3.0,3.0,3.0
1161,2013-05-26 03:00:00,3.0,3.0,3.0
1162,2013-05-26 06:00:00,3.0,3.0,3.0
1163,2013-05-26 09:00:00,3.0,3.0,3.0
1164,2013-05-26 12:00:00,3.0,3.0,3.0
1165,2013-05-26 15:00:00,3.0,3.0,3.0
1166,2013-05-26 18:00:00,3.0,3.0,3.0
1167,2013-05-26 21:00:00,3.0,3.0,3.0
1168,2013-05-27 00:00:00,3.0,3.0,3.0
1169,2013-05-27 03:00:00,3.0,3.0,3.0
1170,2013-05-27 06:00:00,3.0,3.0,3.0
1171,2013-05-27 09:00:00,3.0,3.0,3.0
1172,2013-05-27 12:00:00,3.0,3.0,3.0
1173,2013-05-27 15:00:00,3.0,3.0,3.0
1174,2013-05-27 18:00:00,3.0,3.0,3.0
1175,2013-05-27 21:00:00,3.0,3.0,3.0
1176,2013-05-28 00:00:00,3.0,3.0,3.0
1177,2013-05-28 03:00:00,3.0,3.0,3.0
1178,2013-05-28 06:00:00,3.0,3.0,3.0
1179,2013-05-28 09:00:00,3.0,3.0,3.0
1180,2013-05-28 12:00:00,3.0,3.0,3.0
1181,2013-05-28 15:00:00,3.0,3.0,3.0
1182,2013-05-28 18:00:00,3.0,3.0,3.0
1183,2013-05-28 21:00:00,3.0,3.0,3.0
1184,2013-05-29 00:00:00,3.0,3.0,3.0
1185,2013-05-29 03:00:00,3.0,3.0,3.0
1186,2013-05-29 06:00:00,3.0,3.0,3.0
1187,2013-05-29 09:00:00,3.0,3.0,3.0
1188,2013-05-29 12:00:00,3.0,3.0,3.0
1189,2013-05-29 15:00:00,3.0,3.0,3.0
1190,2013-05-29 18:00:00,3.0,3.0,3.0
1191,2013-05-29 21:00:00,3.0,3.0,3.0
1192,2013-05-30 00:00:00,3.0,3.0,3.0
1193,2013-05-30 03:00:00,3.0,3.0,3.0
1194,2013-05-30 06:00:00,3.0,3.0,3.0
1195,2013-05-30 09:00:00,3.0,3.0,3.0
1196,2013-05-30 12:00:00,3.0,3.0,3.0
1197,2013-05-30 15:00:00,3.0,3.0,3.0
1198,2013-05-30 18:00:00,3.0,3.0,3.0
1199,2013-05-30 21:00:00,3.0,3.0,3.0
1200,2013-05-31 00:00:00,3.0,3.0,3.0
1201,2013-05-31 03:00:00,3.0,3.0,3.0
1202,2013-05-31 06:00:00,3.0,3.0,3.0
1203,2013-05-31 09:00:00,3.0,3.0,3.0
1204,2013-05-31 12:00:00,3.0,3.0,3.0
1205,2013-05-31 15:00:00,3.0,3.0,3.0
1206,2013-05-31 18:00:00,3.0,3.0,3.0
1207,2013-05-31 21:00:00,3.0,3.0,3.0
1208,2013-06-01 00:00:00,3.0,3.0,3.0
1209,2013-06-01 03:00:00,3.0,3.0,3.0
1210,2013-06-01 06:00:00,3.0,3.0,3.0
1211,2013-06-01 09:00:00,3.0,3.0,3.0
1212,2013-06-01 12:00:00,3.0,3.0,3.0
1213,2013-06-01 15:00:00,3.0,3.0,3.0
1214,2013-06-01 18:00:00,3.0,3.0,3.0
1215,2013-06-01 21:00:00,3.0,3.0,3.0
1216,2013-06-02 00:00:00,3.0,3.0,3.0
1217,2013-06-02 03:00:00,3.0,3.0,3.0
1218,2013-06-02 06:00:00,3.0,3.0,3.0
1219,2013-06-02 09:00:00,3.0,3.0,3.0
1220,2013-06-02 12:00:00,3.0,3.0,3.0
1221,2013-06-02 15:00:00,3.0,3.0,3.0
1222,2013-06-02 18:00:00,3.0,3.0,3.0
1223,2013-06-02 21:00:00,3.0,3.0,3.0
1224,2013-06-03 00:00:00,3.0,3.0,3.0
1225,2013-06-03 03:00:00,3.0,3.0,3.0
1226,2013-06-03 06:00:00,3.0,3.0,3.0
1227,2013-06-03 09:00:00,3.0,3.0,3.0
1228,2013-06-03 12:00:00,3.0,3.0,3.0
1229,2013-06-03 15:00:00,3.0,3.0,3.0
1230,2013-06-03 18:00:00,3.0,3.0,3.0
1231,2013-06-03 21:00:00,3.0,3.0,3.0
1232,2013-06-04 00:00:00,3.0,3.0,3.0
1233,2013-06-04 03:00:00,3.0,3.0,3.0
1234,2013-06-04 06:00:00,3.0,3.0,3.0
1235,2013-06-04 09:00:00,3.0,3.0,3.0
1236,2013-06-04 12:00:00,3.0,3.0,3.0
1237,2013-06-04 15:00:00,3.0,3.0,3.0
1238,2013-06-04 18:00:00,3.0,3.0,3.0
1239,2013-06-04 21:00:00,3.0,3.0,3.0
1240,2013-06-05 00:00:00,3.0,3.0,3.0
1241,2013-06-05 03:00:00,3.0,3.0,3.0
1242,2013-06-05 06:00:00,3.0,3.0,3.0
1243,2013-06-05 09:00:00,3.0,3.0,3.0
1244,2013-06-05 12:00:00,3.0,3.0,3.0
1245,2013-06-05 15:00:00,3.0,3.0,3.0
1246,2013-06-05 18:00:00,3.0,3.0,3.0
1247,2013-06-05 21:00:00,3.0,3.0,3.0
1248,2013-06-06 00:00:00,3.0,3.0,3.0
1249,2013-06-06 03:00:00,3.0,3.0,3.0
1250,2013-06-06 06:00:00,3.0,3.0,3.0
1251,2013-06-06 09:00:00,3.0,3.0,3.0
1252,2013-06-06 12:00:00,3.0,3.0,3.0
1253,2013-06-06 15:00:00,3.0,3.0,3.0
1254,2013-06-06 18:00:00,3.0,3.0,3.0
1255,2013-06-06 21:00:00,3.0,3.0,3.0
1256,2013-06-07 00:00:00,3.0,3.0,3.0
1257,2013-06-07 03:00:00,3.0,3.0,3.0
1258,2013-06-07 06:00:00,3.0,3.0,3.0
1259,2013-06-07 09:00:00,3.0,3.0,3.0
1260,2013-06-07 12:00:00,3.0,3.0,3.0
1261,2013-06-07 15:00:00,3.0,3.0,3.0
1262,2013-06-07 18:00:00,3.0,3.0,3.0
1263,2013-06-07 21:00:00,3.0,3.0,3.0
1264,2013-06-08 00:00:00,3.0,3.0,3.0
1265,2013-06-08 03:00:00,3.0,3.0,3.0
1266,2013-06-08 06:00:00,3.0,3.0,3.0
1267,2013-06-08 09:00:00,3.0,3.0,3.0
1268,2013-06-08 12:00:00,3.0,3.0,3.0
1269,2013-06-08 15:00:00,3.0,3.0,3.0
1270,2013-06-08 18:00:00,3.0,3.0,3.0
1271,2013-06-08 21:00:00,3.0,3.0,3.0
1272,2013-06-09 00:00:00,3.0,3.0,3.0
1273,2013-06-09 03:00:00,3.0,3.0,3.0
1274,2013-06-09 06:00:00,3.0,3.0,3.0
1275,2013-06-09 09:00:00,3.0,3.0,3.0
1276,2013-06-09 12:00:00,3.0,3.0,3.0
1277,2013-06-09 15:00:00,3.0,3.0,3.0
1278,2013-06-09 18:00:00,3.0,3.0,3.0
1279,2013-06-09 21:00:00,3.0,3.0,3.0
1280,2013-06-10 00:00:00,3.0,3.0,3.0
1281,2013-06-10 03:00:00,3.0,3.0,3.0
1282,2013-06-10 06:00:00,3.0,3.0,3.0
1283,2013-06-10 09:00:00,3.0,3.0,3.0
1284,2013-06-10 12:00:00,3.0,3.0,3.0
1285,2013-06-10 15:00:00,3.0,3.0,3.0
1286,2013-06-10 18:00:00,3.0,3.0,3.0
1287,2013-06-10 21:00:00,3.0,3.0,3.0
1288,2013-06-11 00:00:00,3.0,3.0,3.0
1289,2013-06-11 03:00:00,3.0,3.0,3.0
1290,2013-06-11 06:00:00,3.0,3.0,3.0
1291,2013-06-11 09:00:00,3.0,3.0,3.0
1292,2013-06-11 12:00:00,3.0,3.0,3.0
1293,2013-06-11 15:00:00,3.0,3.0,3.0
1294,2013-06-11 18:00:00,3.0,3.0,3.0
1295,2013-06-11 21:00:00,3.0,3.0,3.0
1296,2013-06-12 00:00:00,3.0,3.0,3.0
1297,2013-06-12 03:00:00,3.0,3.0,3.0
1298,2013-06-12 06:00:00,3.0,3.0,3.0
1299,2013-06-12 09:00:00,3.0,3.0,3.0
1300,2013-06-12 12:00:00,3.0,3.0,3.0
1301,2013-06-12 15:00:00,3.0,3.0,3.0
1302,2013-06-12 18:00:00,3.0,3.0,3.0
1303,2013-06-12 21:00:00,3.0,3.0,3.0
1304,2013-06-13 00:00:00,3.0,3.0,3.0
1305,2013-06-13 03:00:00,3.0,3.0,3.0
1306,2013-06-13 06:00:00,3.0,3.0,3.0
1307,2013-06-13 09:00:00,3.0,3.0,3.0
1308,2013-06-13 12:00:00,3.0,3.0,3.0
1309,2013-06-13 15:00:00,3.0,3.0,3.0
1310,2013-06-13 18:00:00,3.0,3.0,3.0
1311,2013-06-13 21:00:00,3.0,3.0,3.0
1312,2013-06-14 00:00:00,3.0,3.0,3.0
1313,2013-06-14 03:00:00,3.0,3.0,3.0
1314,2013-06-14 06:00:00,3.0,3.0,3.0
1315,2013-06-14 09:00:00,3.0,3.0,3.0
1316,2013-06-14 12:00:00,3.0,3.0,3.0
1317,2013-06-14 15:00:00,3.0,3.0,3.0
1318,2013-06-14 18:00:00,3.0,3.0,3.0
1319,2013-06-14 21:00:00,3.0,3.0,3.0
1320,2013-06-15 00:00:00,3.0,3.0,3.0
1321,2013-06-15 03:00:00,3.0,3.0,3.0
1322,2013-06-15 06:00:00,3.0,3.0,3.0
1323,2013-06-15 09:00:00,3.0,3.0,3.0
1324,2013-06-15 12:00:00,3.0,3.0,3.0
1325,2013-06-15 15:00:00,3.0,3.0,3.0
1326,2013-06-15 18:00:00,3.0,3.0,3.0
1327,2013-06-15 21:00:00,3.0,3.0,3.0
1328,2013-06-16 00:00:00,3.0,3.0,3.0
1329,2013-06-16 03:00:00,3.0,3.0,3.0
1330,2013-06-16 06:00:00,3.0,3.0,3.0
1331,2013-06-16 09:00:00,3.0,3.0,3.0
1332,2013-06-16 12:00:00,3.0,3.0,3.0
1333,2013-06-16 15:00:00,3.0,3.0,3.0
1334,2013-06-16 18:00:00,3.0,3.0,3.0
1335,2013-06-16 21:00:00,3.0,3.0,3.0
1336,2013-06-17 00:00:00,3.0,3.0,3.0
1337,2013-06-17 03:00:00,3.0,3.0,3.0
1338,2013-06-17 06:00:00,3.0,3.0,3.0
1339,2013-06-17 09:00:00,3.0,3.0,3.0
1340,2013-06-17 12:00:00,3.0,3.0,3.0
1341,2013-06-17 15:00:00,3.0,3.0,3.0
1342,2013-06-17 18:00:00,3.0,3.0,3.0
1343,2013-06-17 21:00:00,3.0,3.0,3.0
1344,2013-06-18 00:00:00,3.0,3.0,3.0
1345,2013-06-18 03:00:00,3.0,3.0,3.0
1346,2013-06-18 06:00:00,3.0,3.0,3.0
1347,2013-06-18 09:00:00,3.0,3.0,3.0
1348,2013-06-18 12:00:00,3.0,3.0,3.0
1349,2013-06-18 15:00:00,3.0,3.0,3.0
1350,2013-06-18 18:00:00,3.0,3.0,3.0
1351,2013-06-18 21:00:00,3.0,3.0,3.0
1352,2013-06-19 00:00:00,3.0,3.0,3.0
1353,2013-06-19 03:00:00,3.0,3.0,3.0
1354,2013-06-19 06:00:00,3.0,3.0,3.0
1355,2013-06-19 09:00:00,3.0,3.0,3.0
1356,2013-06-19 12:00:00,3.0,3.0,3.0
1357,2013-06-19 15:00:00,3.0,3.0,3.0
1358,2013-06-19 18:00:00,3.0,3.0,3.0
1359,2013-06-19 21:00:00,3.0,3.0,3.0
1360,2013-06-20 00:00:00,3.0,3.0,3.0
1361,2013-06-20 03:00:00,3.0,3.0,3.0
1362,2013-06-20 06:00:00,3.0,3.0,3.0
1363,2013-06-20 09:00:00,3.0,3.0,3.0
1364,2013-06-20 12:00:00,3.0,3.0,3.0
1365,2013-06-20 15:00:00,3.0,3.0,3.0
1366,2013-06-20 18:00:00,3.0,3.0,3.0
1367,2013-06-20 21:00:00,3.0,3.0,3.0
1368,2013-06-21 00:00:00,3.0,3.0,3.0
1369,2013-06-21 03:00:00,3.0,3.0,3.0
1370,2013-06-21 06:00:00,3.0,3.0,3.0
1371,2013-06-21 09:00:00,3.0,3.0,3.0
1372,2013-06-21 12:00:00,3.0,3.0,3.0
1373,2013-06-21 15:00:00,3.0,3.0,3.0
1374,2013-06-21 18:00:00,3.0,3.0,3.0
1375,2013-06-21 21:00:00,3.0,3.0,3.0
1376,2013-06-22 00:00:00,3.0,3.0,3.0
1377,2013-06-22 03:00:00,3.0,3.0,3.0
1378,2013-06-22 06:00:00,3.0,3.0,3.0
1379,2013-06-22 09:00:00,3.0,3.0,3.0
1380,2013-06-22 12:00:00,3.0,3.0,3.0
1381,2013-06-22 15:00:00,3.0,3.0,3.0
1382,2013-06-22 18:00:00,3.0,3.0,3.0
1383,2013-06-22 21:00:00,3.0,3.0,3.0
1384,2013-06-23 00:00:00,3.0,3.0,3.0
1385,2013-06-23 03:00:00,3.0,3.0,3.0
1386,2013-06-23 06:00:00,3.0,3.0,3.0
1387,2013-06-23 09:00:00,3.0,3.0,3.0
1388,2013-06-23 12:00:00,3.0,3.0,3.0
1389,2013-06-23 15:00:00,3.0,3.0,3.0
1390,2013-06-23 18:00:00,3.0,3.0,3.0
1391,2013-06-23 21:00:00,3.0,3.0,3.0
1392,2013-06-24 00:00:00,3.0,3.0,3.0
1393,2013-06-24 03:00:00,3.0,3.0,3.0
1394,2013-06-24 06:00:00,3.0,3.0,3.0
1395,2013-06-24 09:00:00,3.0,3.0,3.0
1396,2013-06-24 12:00:00,3.0,3.0,3.0
1397,2013-06-24 15:00:00,3.0,3.0,3.0
1398,2013-06-24 18:00:00,3.0,3.0,3.0
1399,2013-06-24 21:00:00,3.0,3.0,3.0
1400,2013-06-25 00:00:00,3.0,3.0,3.0
1401,2013-06-25 03:00:00,3.0,3.0,3.0
1402,2013-06-25 06:00:00,3.0,3.0,3.0
1403,2013-06-25 09:00:00,3.0,3.0,3.0
1404,2013-06-25 12:00:00,3.0,3.0,3.0
1405,2013-06-25 15:00:00,3.0,3.0,3.0
1406,2013-06-25 18:00:00,3.0,3.0,3.0
1407,2013-06-25 21:00:00,3.0,3.0,3.0
1408,2013-06-26 00:00:00,3.0,3.0,3.0
1409,2013-06-26 03:00:00,3.0,3.0,3.0
1410,2013-06-26 06:00:00,3.0,3.0,3.0
1411,2013-06-26 09:00:00,3.0,3.0,3.0
1412,2013-06-26 12:00:00,3.0,3.0,3.0
1413,2013-06-26 15:00:00,3.0,3.0,3.0
1414,2013-06-26 18:00:00,3.0,3.0,3.0
1415,2013-06-26 21:00:00,3.0,3.0,3.0
1416,2013-06-27 00:00:00,3.0,3.0,3.0
1417,2013-06-27 03:00:00,3.0,3.0,3.0
1418,2013-06-27 06:00:00,3.0,3.0,3.0
1419,2013-06-27 09:00:00,3.0,3.0,3.0
1420,2013-06-27 12:00:00,3.0,3.0,3.0
1421,2013-06-27 15:00:00,3.0,3.0,3.0
1422,2013-06-27 18:00:00,3.0,3.0,3.0
1423,2013-06-27 21:00:00,3.0,3.0,3.0
1424,2013-06-28 00:00:00,3.0,3.0,3.0
1425,2013-06-28 03:00:00,3.0,3.0,3.0
1426,2013-06-28 06:00:00,3.0,3.0,3.0
1427,2013-06-28 09:00:00,3.0,3.0,3.0
1428,2013-06-28 12:00:00,3.0,3.0,3.0
1429,2013-06-28 15:00:00,3.0,3.0,3.0
1430,2013-06-28 18:00:00,3.0,3.0,3.0
1431,2013-06-28 21:00:00,3.0,3.0,3.0
1432,2013-06-29 00:00:00,3.0,3.0,3.0
1433,2013-06-29 03:00:00,3.0,3.0,3.0
1434,2013-06-29 06:00:00,3.0,3.0,3.0
1435,2013-06-29 09:00:00,3.0,3.0,3.0
1436,2013-06-29 12:00:00,3.0,3.0,3.0
1437,2013-06-29 15:00:00,3.0,3.0,3.0
1438,2013-06-29 18:00:00,3.0,3.0,3.0
1439,2013-06-29 21:00:00,3.0,3.0,3.0
1440,2013-06-30 00:00:00,3.0,3.0,3.0
1441,2013-06-30 03:00:00,3.0,3.0,3.0
1442,2013-06-30 06:00:00,3.0,3.0,3.0
1443,2013-06-30 09:00:00,3.0,3.0,3.0
1444,2013-06-30 12:00:00,3.0,3.0,3.0
1445,2013-06-30 15:00:00,3.0,3.0,3.0
1446,2013-06-30 18:00:00,3.0,3.0,3.0
1447,2013-06-30 21:00:00,3.0,3.0,3.0
1448,2013-07-01 00:00:00,3.0,3.0,3.0
1449,2013-07-01 03:00:00,3.0,3.0,3.0
1450,2013-07-01 06:00:00,3.0,3.0,3.0
1451,2013-07-01 09:00:00,3.0,3.0,3.0
1452,2013-07-01 12:00:00,3.0,3.0,3.0
1453,2013-07-01 15:00:00,3.0,3.0,3.0
1454,2013-07-01 18:00:00,3.0,3.0,3.0
1455,2013-07-01 21:00:00,3.0,3.0,3.0
1456,2013-07-02 00:00:00,3.0,3.0,3.0
1457,2013-07-02 03:00:00,3.0,3.0,3.0
1458,2013-07-02 06:00:00,3.0,3.0,3.0
1459,2013-07-02 09:00:00,3.0,3.0,3.0
1460,2013-07-02 12:00:00,3.0,3.0,3.0
1461,2013-07-02 15:00:00,3.0,3.0,3.0
1462,2013-07-02 18:00:00,3.0,3.0,3.0
1463,2013-07-02 21:00:00,3.0,3.0,3.0
1464,2013-07-03 00:00:00,3.0,3.0,3.0
1465,2013-07-03 03:00:00,3.0,3.0,3.0
1466,2013-07-03 06:00:00,3.0,3.0,3.0
1467,2013-07-03 09:00:00,3.0,3.0,3.0
1468,2013-07-03 12:00:00,3.0,3.0,3.0
1469,2013-07-03 15:00:00,3.0,3.0,3.0
1470,2013-07-03 18:00:00,3.0,3.0,3.0
1471,2013-07-03 21:00:00,3.0,3.0,3.0
1472,2013-07-04 00:00:00,3.0,3.0,3.0
1473,2013-07-04 03:00:00,3.0,3.0,3.0
1474,2013-07-04 06:00:00,3.0,3.0,3.0
1475,2013-07-04 09:00:00,3.0,3.0,3.0
1476,2013-07-04 12:00:00,3.0,3.0,3.0
1477,2013-07-04 15:00:00,3.0,3.0,3.0
1478,2013-07-04 18:00:00,3.0,3.0,3.0
1479,2013-07-04 21:00:00,3.0,3.0,3.0
1480,2013-07-05 00:00:00,3.0,3.0,3.0
1481,2013-07-05 03:00:00,3.0,3.0,3.0
1482,2013-07-05 06:00:00,3.0,3.0,3.0
1483,2013-07-05 09:00:00,3.0,3.0,3.0
1484,2013-07-05 12:00:00,3.0,3.0,3.0
1485,2013-07-05 15:00:00,3.0,3.0,3.0
1486,2013-07-05 18:00:00,3.0,3.0,3.0
1487,2013-07-05 21:00:00,3.0,3.0,3.0
1488,2013-07-06 00:00:00,3.0,3.0,3.0
1489,2013-07-06 03:00:00,3.0,3.0,3.0
1490,2013-07-06 06:00:00,3.0,3.0,3.0
1491,2013-07-06 09:00:00,3.0,3.0,3.0
1492,2013-07-06 12:00:00,3.0,3.0,3.0
1493,2013-07-06 15:00:00,3.0,3.0,3.0
1494,2013-07-06 18:00:00,3.0,3.0,3.0
1495,2013-07-06 21:00:00,3.0,3.0,3.0
1496,2013-07-07 00:00:00,3.0,3.0,3.0
1497,2013-07-07 03:00:00,3.0,3.0,3.0
1498,2013-07-07 06:00:00,3.0,3.0,3.0
1499,2013-07-07 09:00:00,3.0,3.0,3.0
1500,2013-07-07 12:00:00,3.0,3.0,3.0
1501,2013-07-07 15:00:00,3.0,3.0,3.0
1502,2013-07-07 18:00:00,3.0,3.0,3.0
1503,2013-07-07 21:00:00,3.0,3.0,3.0
1504,2013-07-08 00:00:00,3.0,3.0,3.0
1505,2013-07-08 03:00:00,3.0,3.0,3.0
1506,2013-07-08 06:00:00,3.0,3.0,3.0
1507,2013-07-08 09:00:00,3.0,3.0,3.0
1508,2013-07-08 12:00:00,3.0,3.0,3.0
1509,2013-07-08 15:00:00,3.0,3.0,3.0
1510,2013-07-08 18:00:00,3.0,3.0,3.0
1511,2013-07-08 21:00:00,3.0,3.0,3.0
1512,2013-07-09 00:00:00,3.0,3.0,3.0
1513,2013-07-09 03:00:00,3.0,3.0,3.0
1514,2013-07-09 06:00:00,3.0,3.0,3.0
1515,2013-07-09 09:00:00,3.0,3.0,3.0
1516,2013-07-09 12:00:00,3.0,3.0,3.0
1517,2013-07-09 15:00:00,3.0,3.0,3.0
1518,2013-07-09 18:00:00,3.0,3.0,3.0
1519,2013-07-09 21:00:00,3.0,3.0,3.0
1520,2013-07-10 00:00:00,3.0,3.0,3.0
1521,2013-07-10 03:00:00,3.0,3.0,3.0
1522,2013-07-10 06:00:00,3.0,3.0,3.0
1523,2013-07-10 09:00:00,3.0,3.0,3.0
1524,2013-07-10 12:00:00,3.0,3.0,3.0
1525,2013-07-10 15:00:00,3.0,3.0,3.0
1526,2013-07-10 18:00:00,3.0,3.0,3.0
1527,2013-07-10 21:00:00,3.0,3.0,3.0
1528,2013-07-11 00:00:00,3.0,3.0,3.0
1529,2013-07-11 03:00:00,3.0,3.0,3.0
1530,2013-07-11 06:00:00,3.0,3.0,3.0
1531,2013-07-11 09:00:00,3.0,3.0,3.0
