,KE0 0 battery,KE0 1 battery,KE0 2 battery,KE0 3 battery,KE0 4 battery,KE0 5 battery,KE0 6 battery,KE0 7 battery,KE0 8 battery,KE1 0 battery
96,1.5028121822405757e-10,1.4626279467527372e-10,1.4381696695230201e-10,1.6714861978145355e-10,1.4493409890137914e-10,1.4805760526793847e-10,1.3779627169801941e-10,1.4674250579466595e-10,1.4336418226717552e-10,50.050453597137306
97,1.5027721432165991e-10,1.4626219524041221e-10,1.438113913477499e-10,1.6721449310370887e-10,1.4493463938463204e-10,1.4805429515115043e-10,1.3784137818280058e-10,1.4674114399089289e-10,1.433575524848655e-10,52.07017113990616
98,1.5041348825238547e-10,1.4638312648904197e-10,1.4391897447878268e-10,1.6735311720408e-10,1.450552631232914e-10,1.481582747833003e-10,1.379253902709431e-10,1.468609203284389e-10,1.4348619290135448e-10,-41.5187087400606
99,-2.6304471182338484e-09,-2.6302538455818696e-09,-2.630404610762577e-09,-2.630533817560908e-09,-2.6305332313536564e-09,-2.630541076591842e-09,-2.630388058431714e-09,-2.6304613425213174e-09,-2.6303034805470155e-09,-103.17953024786634
100,1.506057237120513e-10,1.4654484293391145e-10,1.4408129292167527e-10,1.6759305220402561e-10,1.4521643461503612e-10,1.4834437475387e-10,1.3812331681169875e-10,1.4702860904058182e-10,1.4365532293154808e-10,-103.17953024786634
101,3.0413012854614233e-09,3.04100783434674e-09,3.04111876353469e-09,3.0417468702424372e-09,3.0412833689695852e-09,3.0413556426994427e-09,3.0409764089165223e-09,3.0412430037537583e-09,3.040999764207833e-09,51.86748083200919
102,1.5027206111029374e-10,1.4624674092132363e-10,1.4380700903035e-10,1.6723909781299242e-10,1.4492000661078936e-10,1.4805013707096578e-10,1.3784090405499455e-10,1.4672751201445842e-10,1.4336070609426498e-10,62.881493006152155
103,1.502630305875798e-10,1.4624937086356485e-10,1.438026535217476e-10,1.6716868593732487e-10,1.4491762836828423e-10,1.480439491128354e-10,1.3780353951483286e-10,1.4673086609234018e-10,1.433493906980419e-10,52.61559795902971
104,1.5027432007085996e-10,1.4625774232863392e-10,1.4380827490610653e-10,1.671630495795776e-10,1.4492913173011059e-10,1.480473877463951e-10,1.377980748779285e-10,1.4673750232790822e-10,1.4335248585719458e-10,51.4272994767939
105,1.5027346697838128e-10,1.4627705429217808e-10,1.4380325496283476e-10,1.671644451881893e-10,1.4492932904456043e-10,1.4805510226837377e-10,1.378058852362456e-10,1.4674853557489065e-10,1.4335011822080238e-10,47.232156636622314
106,1.5047453076519533e-10,1.4642383887790607e-10,1.4400023742963711e-10,1.6744519294725275e-10,1.451101255404893e-10,1.4821716701166005e-10,1.3799130055406197e-10,1.46906156067319e-10,1.435324699000719e-10,-103.17953024786634
