,1 hydro,2 hydro,3 hydro,4 hydro,5 hydro
237,25.385771330430497,25.385771330430497,25.385771330430497,113.16770808864312,25.385771330430497
238,28.052317279627,28.052317279627,28.052317279627,31.995925177131998,28.052317279627
239,16.74479633828882,16.74479633828882,16.74479633828882,4.286884355059663,16.74479633828882
240,12.029486765409487,12.029486765409487,12.029486765409487,4.411030485361329,12.029486765409487
241,11.767555532215583,11.767555532215583,11.767555532215583,5.181590695191836,11.767555532215583
242,12.817607649540415,12.817607649540415,12.817607649540415,14.596836879497749,12.817607649540415
243,78.7850065832663,78.7850065832663,78.7850065832663,47.41633067729896,78.7850065832663
244,127.17068427412846,127.17068427412846,127.17068427412846,32.7200256304284,127.17068427412846
245,43.14870236444085,43.14870236444085,43.14870236444085,7.956905079248035,43.14870236444085
246,16.856758517721854,16.856758517721854,16.856758517721854,4.568491978810128,16.856758517721854
247,13.32472387035385,13.32472387035385,13.32472387035385,5.110056544848316,13.32472387035385
248,14.659137180850493,14.659137180850493,14.659137180850493,5.305398330491573,14.659137180850493
249,19.95870457578441,19.95870457578441,19.95870457578441,4.46134091825968,19.95870457578441
250,22.818822105651947,22.818822105651947,22.818822105651947,12.282240859889797,22.818822105651947
251,91.12014210889078,91.12014210889078,91.12014210889078,90.5846073309995,91.12014210889078
252,109.25330487422809,109.25330487422809,109.25330487422809,52.66384282912594,109.25330487422809
253,51.911675225925194,51.911675225925194,51.911675225925194,10.934068666570589,51.911675225925194
254,37.84290923778434,37.84290923778434,37.84290923778434,5.543503453606757,37.84290923778434
255,16.933875766727922,16.933875766727922,16.933875766727922,4.303542226308729,16.933875766727922
256,11.780725140017935,11.780725140017935,11.780725140017935,4.067585739966634,11.780725140017935
257,10.467322919107692,10.467322919107692,10.467322919107692,4.065621413902281,10.467322919107692
258,11.316911174232771,11.316911174232771,11.316911174232771,4.9677775786634,11.316911174232771
259,16.59898032625133,16.59898032625133,16.59898032625133,5.260574839356149,16.59898032625133
260,16.221848329598505,16.221848329598505,16.221848329598505,4.816574917267416,16.221848329598505
261,10.785956473721848,10.785956473721848,10.785956473721848,3.9015847363353853,10.785956473721848
262,10.664353124733886,10.664353124733886,10.664353124733886,3.92138473726127,10.664353124733886
263,10.63721651816398,10.63721651816398,10.63721651816398,3.9019779460131083,10.63721651816398
264,10.642778366568699,10.642778366568699,10.642778366568699,3.9654642857337365,10.642778366568699
265,10.600399979127031,10.600399979127031,10.600399979127031,4.01387726330114,10.600399979127031
266,11.11666149795957,11.11666149795957,11.11666149795957,4.0557604385543575,11.11666149795957
267,11.962584009433398,11.962584009433398,11.962584009433398,3.9253028388333853,11.962584009433398
268,11.518540758224967,11.518540758224967,11.518540758224967,3.9475952074213896,11.518540758224967
269,10.545371021911139,10.545371021911139,10.545371021911139,4.006557135037061,10.545371021911139
270,10.612615869004904,10.612615869004904,10.612615869004904,3.918825093946151,10.612615869004904
271,10.614194076928188,10.614194076928188,10.614194076928188,3.8093617510101527,10.614194076928188
272,10.601173870200688,10.601173870200688,10.601173870200688,3.8025971055875925,10.601173870200688
273,10.580931311922003,10.580931311922003,10.580931311922003,3.8119750790946028,10.580931311922003
274,10.992241347161444,10.992241347161444,10.992241347161444,3.7985639969052722,10.992241347161444
275,11.520272534004292,11.520272534004292,11.520272534004292,3.8222653889683973,11.520272534004292
276,10.695445881042366,10.695445881042366,10.695445881042366,3.88279892917013,10.695445881042366
277,10.601901729497603,10.601901729497603,10.601901729497603,3.8742465079861788,10.601901729497603
278,10.601901729497603,10.601901729497603,10.601901729497603,3.7897675595698517,10.601901729497603
279,10.59052828326954,10.59052828326954,10.59052828326954,3.824936911968051,10.59052828326954
280,10.601901729497603,10.601901729497603,10.601901729497603,3.7875881061693444,10.601901729497603
281,10.56846178840917,10.56846178840917,10.56846178840917,3.773258475975797,10.56846178840917
282,10.776412732219361,10.776412732219361,10.776412732219361,3.7893969731598958,10.776412732219361
283,11.446260511073794,11.446260511073794,11.446260511073794,4.094973991095875,11.446260511073794
284,11.658941736126172,11.658941736126172,11.658941736126172,3.765513998032406,11.658941736126172
285,11.030943546387993,11.030943546387993,11.030943546387993,3.788933033560223,11.030943546387993
286,10.636184518255574,10.636184518255574,10.636184518255574,3.713064675700449,10.636184518255574
287,10.537617869846551,10.537617869846551,10.537617869846551,3.702585197051954,10.537617869846551
288,10.588346759251799,10.588346759251799,10.588346759251799,3.7340981173135113,10.588346759251799
289,11.658129705600368,11.658129705600368,11.658129705600368,3.7315008755589587,11.658129705600368
290,14.649448103548536,14.649448103548536,14.649448103548536,4.124793794936863,14.649448103548536
291,21.21361656481299,21.21361656481299,21.21361656481299,4.836565645295959,21.21361656481299
292,25.443939720404487,25.443939720404487,25.443939720404487,4.152651414687458,25.443939720404487
293,10.637490690180082,10.637490690180082,10.637490690180082,3.8199595722689588,10.637490690180082
294,10.826213529005349,10.826213529005349,10.826213529005349,3.7790630040404913,10.826213529005349
295,10.560510896761349,10.560510896761349,10.560510896761349,3.817043924379585,10.560510896761349
296,10.482900569193715,10.482900569193715,10.482900569193715,3.750237406885431,10.482900569193715
297,11.214076293346404,11.214076293346404,11.214076293346404,3.7234068162147813,11.214076293346404
298,14.882272329636143,14.882272329636143,14.882272329636143,3.7355072144183983,14.882272329636143
299,13.90090459779289,13.90090459779289,13.90090459779289,4.002056185070855,13.90090459779289
300,13.509112889412657,13.509112889412657,13.509112889412657,4.003011472136273,13.509112889412657
301,11.560256348041934,11.560256348041934,11.560256348041934,3.689500294619965,11.560256348041934
302,10.385245609913289,10.385245609913289,10.385245609913289,3.646654258376128,10.385245609913289
303,10.399266644658061,10.399266644658061,10.399266644658061,3.76467744584293,10.399266644658061
304,10.252015879122794,10.252015879122794,10.252015879122794,3.655148833921237,10.252015879122794
305,10.17665273546188,10.17665273546188,10.17665273546188,3.6342488217941473,10.17665273546188
306,11.73345036405567,11.73345036405567,11.73345036405567,3.6695781631478224,11.73345036405567
307,12.927053734918957,12.927053734918957,12.927053734918957,3.7904954021232378,12.927053734918957
