,1 hydro,2 hydro,3 hydro,4 hydro,5 hydro,KE0 0 battery,KE0 1 battery,KE0 10 battery,KE0 11 battery,KE0 12 battery,KE0 2 battery,KE0 3 battery,KE0 4 battery,KE0 5 battery,KE0 6 battery,KE0 7 battery,KE0 8 battery,KE0 9 battery,KE1 0 battery,KE2 0 battery
24,15.736754830162596,8.372513097200624,28.04304681917899,30.578935340419303,39.99999821085566,2.238046357905468e-05,2.222397484025881e-05,2.2459535448465416e-05,2.2542632742297375e-05,2.262744011352392e-05,2.2370925779858703e-05,2.2476670845240963e-05,2.2410345158997874e-05,2.2669370712719222e-05,2.2645699445146805e-05,2.2712797905135706e-05,2.2259589548505644e-05,2.2599297233157464e-05,366.23832777527514,2.255582103324976e-05
25,76.1918695103714,29.842412323634083,61.524254919720754,90.15785020405825,39.999998213978024,2.4310534341444358e-05,2.4251870746190983e-05,2.4378420502104582e-05,2.4404467912799678e-05,2.4587617009480824e-05,2.431342420556409e-05,2.437480738613966e-05,2.416279829357675e-05,2.428445743371667e-05,2.4274679487607434e-05,2.449764908636827e-05,2.4042602129350094e-05,2.4323227836338297e-05,293.6176669278914,2.4408173517084792e-05
26,17.500948503031296,9.906941571826012,27.155038043723888,27.599216582831733,39.9999981230142,2.8569047325675338e-05,2.8249145183335738e-05,2.8801822647902308e-05,2.8789944134500965e-05,2.898077318857941e-05,2.858264211695335e-05,2.8728364852879595e-05,2.8651146314954937e-05,2.8959866916692067e-05,2.8927654829755964e-05,2.869229780979985e-05,2.871966674402046e-05,2.910845140363741e-05,0.005043754009959512,2.898471582667195e-05
27,2.021124904308898e-06,1.9997789906792104e-06,2.02224585083386e-06,2.063733705757184e-06,5.267516827673269,2.8420309517876494e-06,2.796219429986287e-06,2.8999105468984096e-06,2.9000793674777158e-06,2.9174054616904572e-06,2.851419408530278e-06,2.888911564617413e-06,2.862783873319909e-06,2.913179679353696e-06,2.9105997538396595e-06,2.9039259387461387e-06,2.8673146097840603e-06,2.934558247382962e-06,0.005035030078330369,2.9382217834464486e-06
28,20.66970681659329,9.326835931700451,42.295302839092074,53.14451648324075,39.9999981588959,2.152948194803304e-05,2.1330352669586813e-05,2.17044345933119e-05,2.17127609558681e-05,2.1848107720856688e-05,2.1530490563872414e-05,2.172265244862632e-05,2.152810841665272e-05,2.1784901385751084e-05,2.176383073223021e-05,2.1550845904816844e-05,2.157606794576178e-05,2.1866947115082945e-05,0.005051878315430315,2.1820424288509492e-05
29,93.99999825561629,167.99999766478743,71.99999843409671,102.9999983084164,39.99999922839898,6.297352333956325e-05,6.286286718901879e-05,6.314842984810209e-05,6.316419317396309e-05,6.338946938157755e-05,6.29641923297958e-05,6.312943615953848e-05,6.29551031089989e-05,6.321879988140935e-05,6.319423675476242e-05,6.32865293124212e-05,6.280136225128322e-05,6.324847321279886e-05,383.03167070004866,6.325108864724351e-05
30,81.21342402953796,104.7836215496354,63.692511352132954,93.44892338291308,39.99999822981493,1.866967134503989e-05,1.860236780272407e-05,1.8727805718187853e-05,1.880492718581862e-05,1.8894707429115893e-05,1.8647811795502557e-05,1.877012611477927e-05,1.8669179041881385e-05,1.884940484838526e-05,1.8783174046072157e-05,1.9075855206552564e-05,1.8494625414540922e-05,1.8732412051173587e-05,464.39445907194056,1.8811051455356137e-05
31,17.081305296574772,8.860700414046779,32.536730611912276,39.46166694032417,39.99999821658134,2.0710800707042282e-05,2.0571193560141558e-05,2.0789332381856163e-05,2.086635220756237e-05,2.0953779331982358e-05,2.0696740521313326e-05,2.086192477728193e-05,2.0731646866853534e-05,2.0987048133325153e-05,2.09637605685733e-05,2.0980636282329585e-05,2.077597807097765e-05,2.098513884123599e-05,364.5494161349386,2.0878894414071146e-05
32,18.098097484533774,9.016289580781901,34.820615727866716,43.27081665060729,39.9999982078431,2.2610309287428624e-05,2.2453362967058563e-05,2.2701878698978412e-05,2.2784843131831147e-05,2.288390447759266e-05,2.2614172874995908e-05,2.277090304665491e-05,2.253640783910799e-05,2.27884113247527e-05,2.271377708195656e-05,2.2918798966159572e-05,2.2392544803669068e-05,2.2788220931493453e-05,359.05168511263196,2.280509622624407e-05
33,78.31180184250418,40.945269973606166,62.19759413928291,90.91646247775768,39.99999820458788,2.445552673244973e-05,2.439937336028971e-05,2.4525422489164123e-05,2.455817260405111e-05,2.473140074192798e-05,2.445963040180525e-05,2.4519469900921268e-05,2.4340732444938286e-05,2.4474016800665032e-05,2.4463913224767403e-05,2.4533968398541482e-05,2.422652141660249e-05,2.4504905545820764e-05,292.62621425894133,2.4560125726011584e-05
34,20.908266233792688,10.13860635610292,37.603881849502955,40.656089735130664,39.99999810318979,2.8204776039959707e-05,2.798283432085153e-05,2.8442604391829478e-05,2.8432183781476367e-05,2.8607458805721956e-05,2.8217960295028644e-05,2.843254371004239e-05,2.830243297269084e-05,2.8586667208817154e-05,2.855798390450807e-05,2.82638616676717e-05,2.8384394708472146e-05,2.8758399340680097e-05,0.005014243234338994,2.861027074387195e-05
