,KE0 0,KE0 1,KE0 2,KE0 3,KE0 4,KE0 5,KE0 6,KE0 7,KE0 8,KE1 0
108,31.84525194152772,67.52152287189453,96.0796661761867,187.64514097727775,189.6464752246014,465.3264970377381,524.3978048367459,40.29701167235957,139.5985145356639,65.29203455184408
109,34.14950045167134,72.40722353351497,103.03176779711531,201.22270780973656,203.3688539576274,498.9964422307707,562.3420127436684,43.2128098980972,149.69953900636662,70.0164146137942
110,30.320772361260385,64.2891671337217,91.48018963778657,178.66228895646498,180.56781635638364,443.0506254511706,499.29410187724335,38.36793378178096,132.91572599198932,62.16640773591692
111,24.763223110330774,52.505489317407275,74.7126200871524,145.91495460992994,147.4712144434467,361.8430743286933,407.77758215208087,31.335405747597665,108.55336197888342,50.77181433211722
112,24.176412585284094,51.26127431288604,72.94216590896973,142.45722898409676,143.97661035288596,353.26853120539755,398.11453562462384,30.59285515887292,105.98098862285467,49.5686819735765
113,28.78354266238044,61.02977730496915,86.84224497414577,169.60430806529703,171.41322732884365,420.58844765978125,473.98044189733037,36.42272187915247,126.17704536048505,59.01463946610761
114,32.19139598437041,68.25545246832819,97.12401037375396,189.68476207485688,191.70784995530357,470.38439374467,530.0977809762758,40.73502266879826,141.11588969366022,66.00173057958152
115,32.08965434400617,68.03972955586727,96.81704772637524,189.08525906309043,191.10195292820285,468.89773315236283,528.4223948632861,40.606278701664614,140.66988970950726,65.79313060649226
116,32.04375673302109,67.9424128005913,96.67857097166693,188.81481172294593,190.8286211247511,468.227071963018,527.6665959613955,40.548199821679766,140.46869053777456,65.69902714617774
117,34.09722807471539,72.29639035490862,102.8740578648031,200.91469776286598,203.05755882140087,498.2326322252663,561.4812401619464,43.146664383274356,149.47039507659974,69.90924102796164
118,30.298748735773,64.24247041627073,91.41374260233202,178.53251682223913,180.4366601340049,442.7288136935204,498.93143742474234,38.34006506543472,132.81918207365655,62.12125289402967
119,24.68614335447941,52.34205702592362,74.48006431322607,145.460769424654,147.01218513398405,360.716776039432,406.50830487206366,31.237868952255354,108.21547112352516,50.61377839974225
120,24.138327083968434,51.1805215823724,72.82725891249562,142.23281376274164,143.74980162501222,352.7120214642379,397.4873792333755,30.54466172979021,105.81403502428445,49.49059561167889
121,28.750439170325265,60.95958793419428,86.74236909714637,169.4092488632239,171.21608771765713,420.1047356129734,473.4353245718956,36.38083268926028,126.03193115867782,58.94676767313132
122,32.211846158511044,68.2988129951504,97.18571018094293,189.80526279555065,191.82963587964232,470.68321404962927,530.4345353045998,40.76090033833467,141.20553614824848,66.04365938827905
123,32.07452410156292,68.00764888610007,96.77139857761732,188.99610553773923,191.0118485335532,468.67664830340703,528.1732441912028,40.58713287868727,140.60356398617742,65.76210920605881
124,31.96598763886531,67.77751890433929,96.44393540907093,188.35656467678248,190.36548663251554,467.0907009828872,526.3859673033365,40.44979073700056,140.127777862916,65.5395778696574
125,34.20866151830423,72.53266280845344,103.2102614558608,201.57130881025864,203.72117297140244,499.86091056494644,563.31622181983,43.28767236729771,149.9588805570462,70.13771201831189
126,30.312634062572027,64.27191149002219,91.45563574125418,178.61433479967272,180.51935074325533,442.93170769139107,499.1600879911194,38.35763557098834,132.88005051955693,62.14972185507887
127,24.696004118922456,52.362964815665656,74.50981502638321,145.51887304831052,147.0709084633858,360.8608626676308,406.67068271217113,31.250346772829342,108.25869728706635,50.633995836674615
128,24.143038051274342,51.190510251555445,72.84147227676574,142.2605726928917,143.7778566187709,352.78085866226485,397.5649550339504,30.55062299223721,105.83468626733752,49.500254465710725
129,28.75606475756018,60.9715158730232,86.75934194272371,169.44239710496848,171.24958950285665,420.18693734297085,473.52796147746386,36.38795131262321,126.05659177756145,58.95830176420369
130,32.173542415621554,68.21759752678668,97.07014473222618,189.57956160632304,191.60152746837153,470.1235153374028,529.8037851153671,40.712430746159775,141.03762585448328,65.96512556763925
131,32.038265493421676,67.93076971920236,96.66200346362604,188.78245511196155,190.79591941347076,468.14683333617705,527.576171366952,40.54125120194079,140.44461885222327,65.68776850685795
132,32.07148631965632,68.0012078737676,96.76223334720753,188.97820569461132,190.99375777917183,468.63225988355856,528.1232208418409,40.583288866613735,140.59024740628593,65.75588086905049
133,34.09722807471539,72.29639035490862,102.8740578648031,200.91469776286598,203.05755882140087,498.2326322252663,561.4812401619464,43.146664383274356,149.47039507659974,69.90924102796164
134,30.3277150246599,64.30388767059743,91.50113620724765,178.70319794518176,180.60916166100887,443.1520724501059,499.4084271604319,38.37671903455777,132.9461602149395,62.18064221644153
135,24.703243051125142,52.378313531612044,74.53165546246403,145.56152777298323,147.1140181231602,360.9666387805143,406.7898866727308,31.25950692442754,108.29043024946135,50.64883775447021
136,24.138327083968434,51.1805215823724,72.82725891249562,142.23281376274164,143.74980162501222,352.7120214642379,397.4873792333755,30.54466172979021,105.81403502428445,49.49059561167889
137,28.772542583054697,61.0064538246227,86.80905685707671,169.53949113624182,171.34771909310575,420.4277132310135,473.7993028860253,36.40880236845742,126.12882483654421,58.992086102085615
138,32.113834571712296,68.09099891938509,96.89000140280821,189.22773877231396,191.24595225855876,469.2510574305543,528.82057222275,40.63687638448098,140.77588742229366,65.8427071105739
139,31.878367167000842,67.59173712104844,96.17957745384433,187.8402693174086,189.84368471123943,465.8103805346034,524.9431153771261,40.33891570972984,139.74368017269668,65.35993040174199
140,31.86386114239239,67.56097998104597,96.13581162010301,187.7547939367248,189.75729769060706,465.5984168286987,524.7042437401378,40.320559772586066,139.6800908033654,65.3301888295389
141,34.15901273360134,72.42739243539963,103.06046711072372,201.27875803308066,203.42550198612096,499.13543679226615,562.4986520998978,43.22484674857237,149.7412375437094,70.03591756015435
142,30.298586814605326,64.24212709464003,91.41325407324877,178.53156271704344,180.43569585277487,442.726447682729,498.92877105849584,38.339860170237294,132.81847226754414,62.120920908511266
143,23.88869568378169,50.651227848782185,72.07410105897715,140.76188430153326,142.26318392647042,349.0643786315541,393.3766829664214,30.228777921881164,104.71973774218056,48.97877858990921
