,KE0 0,KE0 1,KE0 10,KE0 11,KE0 12,KE0 2,KE0 3,KE0 4,KE0 5,KE0 6,KE0 7,KE0 8,KE0 9
89,-0.00801476745797618,-0.0726828320052002,0.041085794993940564,0.12855276979251845,0.04340922838639236,0.08093748396586795,-0.194502841455845,0.08829808508629228,-0.018141631057321004,-0.0013780456793946634,0.08137131797799267,-0.09385327510275517,-0.07508128744451209
90,-0.011451871707237837,-0.06919464673601189,0.04936653998345396,0.11925776956228633,0.0455234176188636,0.086325646951936,-0.1948242205224584,0.04881274415135749,0.038821975203956104,0.03622524827022236,0.11459692861069706,-0.1423800903089798,-0.12107944107808485
91,-0.010532225454792817,-0.06255177992046856,0.052524524200315,0.09478686664764156,0.04597717786396224,0.08603429848977695,-0.17464954171872496,0.02671775354293647,0.06356193851009309,0.052106134257252475,0.12517523911614756,-0.16015157754319487,-0.13899880799094388
92,-0.009004440470421805,-0.06550588084883156,0.050832449007041466,0.13129145398471004,0.04784661450058376,0.08858251204518504,-0.18854961258716993,0.04909796745312394,0.022724357479235624,0.024649898605787236,0.11950939016851979,-0.14639011202691254,-0.1250845973108509
93,-0.002073496497950883,-0.02760375381060026,0.031515068093856666,0.13597971588782118,0.044998815067023086,0.08099972806094174,-0.24812386153085483,0.13715874066532827,-0.05084414495560544,-0.01475045198629656,0.08787052819655895,-0.09944288868114609,-0.07568399850907587
94,-0.009672799909270235,-0.0668192851385139,0.035897888038101636,0.12788551927008182,0.0407295204576098,0.07784827034658628,-0.20988311484963132,0.10115436169480725,-0.015832852280095917,0.005473083271789468,0.08167866325964863,-0.09350983861959497,-0.07494941554151863
95,-0.003555601326656598,-0.05409003367801362,0.04338207745246437,0.08573032371008722,0.043650257700320015,0.07782537542420156,-0.16213751415927274,0.04470505532957496,0.025077935457987803,0.02255506731496828,0.08065566478061607,-0.108615853137667,-0.09518275486861019
96,1.1723753851975111e-05,-0.05177145849140555,0.04765778094701557,0.08236467192196273,0.04727714403800522,0.08141254890940464,-0.1553717519719995,0.04402138558988975,0.006957295638847948,0.007643368709332894,0.08286767279525006,-0.10338304415431207,-0.08968733768584355
97,-0.0019349230238398343,-0.0650359776893054,0.04861286141397447,0.1371662085696363,0.05026549460984943,0.08828688826308469,-0.18902209408676554,0.08528199826889465,-0.04608241844008931,-0.023252570236373723,0.09074344859389412,-0.09670735768906455,-0.07832155855389533
98,-0.00809977839124577,-0.06461231612890427,0.05550006545276796,0.10860920358846621,0.05066856341384727,0.09271995640607032,-0.20087822443245823,0.039361773478655694,0.04457341737070739,0.035697338566225575,0.1293394981561436,-0.15138611853966966,-0.1314933789406059
99,-0.010803674810773113,-0.06178731010208199,0.05528102670896305,0.10603124499360742,0.047914002467332684,0.0893928249412147,-0.1816649133576861,0.009254800593035845,0.07770333108212418,0.0574616488760313,0.13896019485595076,-0.17380012789378638,-0.1539430483539322
