,KE0 0 onwind,KE0 0 solar,KE0 1 onwind,KE0 1 solar,KE0 10 onwind,KE0 10 solar,KE0 11 onwind,KE0 11 solar,KE0 12 onwind,KE0 12 solar,KE0 2 onwind,KE0 2 ror,KE0 2 solar,KE0 3 onwind,KE0 3 solar,KE0 4 onwind,KE0 4 ror,KE0 4 solar,KE0 5 onwind,KE0 5 solar,KE0 6 onwind,KE0 6 solar,KE0 7 onwind,KE0 7 solar,KE0 8 onwind,KE0 8 ror,KE0 8 solar,KE0 9 onwind,KE0 9 solar,KE1 0 onwind,KE1 0 solar,KE2 0 onwind,KE2 0 solar
30,0.09554902566531202,0.0,0.16062167928764143,0.0,0.0,0.0,0.11276401631913162,0.0,0.02448000735335441,0.0,0.02073381348394006,0.5930153646847832,0.0,0.0,0.0,0.0,0.09053357764921612,0.0,0.1249526789525307,0.0,0.036900086675118515,0.0,0.4293436452959105,0.0,0.02833802623418874,1.0,0.0,0.024865292537290584,0.0,0.018295734333622058,0.0,0.2329947518473302,0.0
31,0.058654693399846865,0.0,0.10707634921049473,0.0,0.0,0.0,0.08572090217933132,0.0,0.0,0.0,0.0,0.588910279145037,0.0,0.0,0.0,0.021502384470214936,0.08967363079213941,0.0,0.146443604242988,0.0,0.06998982576312872,0.0,0.2021873432080652,0.0,0.0,1.0,0.0,0.07196759346365046,0.0,0.0,0.0,0.12631605492066886,0.0
32,0.025789611321869813,0.0,0.03671853356330741,0.0,0.0,0.0,0.07438183051243333,0.0,0.0,0.0,0.0,0.585613977819296,0.0,0.0,0.0,0.010144019447291252,0.08917565306164277,0.0,0.10143877880836742,0.0,0.04455888464700095,0.0,0.06819390060023313,0.0,0.0,1.0,0.0,0.040528916434140916,0.0,0.0,0.0,0.0831058764743306,0.0
33,0.015127805837765943,0.029261916535013057,0.029238207934321858,0.027923354064337564,0.0,0.03560095421830193,0.06859268236296619,0.025753775106947305,0.0,0.03512912641803386,0.0,0.584108039654843,0.03230494599054745,0.0,0.0407332982026607,0.0,0.08869842619271227,0.040002000059660224,0.09100336442310124,0.04177584826954029,0.01974215359114592,0.03898685395355723,0.0560910889553129,0.03209849411813329,0.0,0.997857294668013,0.04027931059778844,0.05321382640123664,0.04075090134260688,0.0,0.03947680265235505,0.06859066356220885,0.03993774928901204
34,0.017374715442039623,0.3336252108398015,0.035677525606098666,0.3425195000505263,0.0,0.42990281391627344,0.13966792161280994,0.39052551982531303,0.0,0.3998724536129889,0.0,0.5829664242387416,0.4174465054410888,0.0,0.39212769393059294,0.0,0.09195603830589694,0.4181756628635447,0.07141563781993916,0.40202633452266784,0.0,0.38756468823586393,0.12976779321365808,0.4056108570071431,0.0,0.9967122993611769,0.44177072764847075,0.04501366056456526,0.4231973116395757,0.0,0.42121418480363393,0.12144108313875335,0.4138111091094845
35,0.030411088767996374,0.5449023220975518,0.012629526360738752,0.5070679663987755,0.0,0.5571312582222667,0.1959106459196629,0.5957983024925692,0.0,0.5876672317901015,0.0,0.5825817913760293,0.6005368226102356,0.0,0.550391702655912,0.0,0.11365801115504315,0.5483702454004832,0.0,0.5278716377587523,0.0,0.5104649029566691,0.23208158514185975,0.5946612190373967,0.0,1.0,0.604650731082524,0.027549949813564165,0.5326318188396334,0.02146371968374503,0.5848969328208307,0.12705956643759037,0.5556643281377639
36,0.08795191073059994,0.36527018550704055,0.028754807584688846,0.3633861172074531,0.0,0.37903172728257434,0.12876526591812065,0.4412186626787557,0.0,0.3708169287223269,0.013230035884374929,0.6130184972552494,0.39687234597048987,0.0,0.3813030144715209,0.0,0.09764405846988002,0.41359842303828603,0.0,0.3582430925552628,0.0,0.3836816076908581,0.2674332321937009,0.40203188929131195,0.0,1.0,0.4032224061729626,0.031408542170523364,0.397867334612892,0.011956949431231939,0.40963443383229553,0.12978521088680475,0.369635720141515
37,0.15268315947747158,0.032065746169484134,0.15816684638556502,0.027215422562784076,0.0170920399668329,0.05098808103300522,0.09565864618934894,0.05433649399562657,0.01957652196719744,0.04579728699836603,0.03527327111989028,0.6104821200619498,0.049698827306508035,0.02785917918969334,0.043646148283333165,0.010502848128597421,0.08599109311961194,0.038869279756204675,0.026421707416439042,0.02996474415520493,0.0,0.03966366899105744,0.3623390047863861,0.046047381177136755,0.03640553396527769,0.9673997975956343,0.040857355751150605,0.03465623323442386,0.03635876658016885,0.050270475253890536,0.04869497171041537,0.18227258105622757,0.034294245188883084
38,0.07251221532017663,0.0,0.1574269830400331,0.0,0.0,0.0,0.1156207778218644,0.0,0.017607042199219606,0.0,0.03025747791257975,0.5793237353582136,0.0,0.0,0.0,0.0,0.0855120963740124,0.0,0.10998392426796759,0.0,0.03254961837471301,0.0,0.46896164968289417,0.0,0.026983966122195235,0.9620110842076395,0.0,0.0,0.0,0.018525489854940656,0.0,0.1796552079298548,0.0
39,0.010097127108720185,0.0,0.07469000690272733,0.0,0.0,0.0,0.09455439285779471,0.0,0.0,0.0,0.0,0.6109428175145997,0.0,0.0,0.0,0.0,0.08625082231825316,0.0,0.19614958308952588,0.0,0.06840077439415268,0.0,0.3455745708651032,0.0,0.0,0.9703217510803482,0.0,0.03925382358152462,0.0,0.0,0.0,0.13849102464214127,0.0
40,0.0,0.0,0.040026541380558604,0.0,0.0,0.0,0.05402872616298247,0.0,0.0,0.0,0.0,0.6654844964523767,0.0,0.0,0.0,0.0,0.08539182653827349,0.0,0.17068978798801418,0.0,0.04859278738761944,0.0,0.1320565775799322,0.0,0.0,0.9606580485555768,0.0,0.05320610969846538,0.0,0.0,0.0,0.12403874084567956,0.0
